PAYER,Process,SHS Status,PIC Desc,Records,Form Letter,ACK,Status,Category,Comment
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
MAGNACARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE,Sunrise,P00,,1,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE,Sunrise,E03,,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE,Sunrise,P00,,1,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,2,1,0,Correct,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
WELLCARE,Sunrise,E03,,1,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
AFFINITY,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
FIDELIS,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,2,1,0,Correct,SHS Error,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
AFFINITY,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
AFFINITY,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
AFFINITY,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,SHS Error,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
AFFINITY,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
AFFINITY,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
AFFINITY,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E03,,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
UNITED HEALTHCARE EMPIRE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,3,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,C00,SCM-MR Saved but not Uploaded,2,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,2,1,0,Correct,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,C00,SCM-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,Sunrise,E16,SCM-MR Not Saved to MDrive,0,0,0,SHS Error,SHS Error,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
AFFINITY,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,SHS Error,
UNITED HEALTHCARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
UNITED HEALTHCARE,AEHR,E14,MR-Uploaded to Payer Website,1,1,0,Correct,Correct,
UNITED HEALTHCARE,AEHR,P00,,2,0,0,SHS Error,Correct,
UNITED HEALTHCARE,AEHR,P00,AEHR-MR Records Saved but Not Uploaded,2,1,0,Correct,SHS Error,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
UNITED HEALTHCARE,AEHR,C00,MR-Uploaded to Payer Website,2,1,0,Error,Missing,Missing ACK
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,5,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,E16,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,SHS Error,
OXFORD,AEHR,P01,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,SHS Error,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,SHS Error,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,SHS Error,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,SHS Error,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,SHS Error,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,SHS Error,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,3,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,5,1,0,Correct,SHS Error,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
OXFORD,AEHR,P01,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,SHS Error,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
OXFORD,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,4,1,0,Correct,Correct,
AETNA,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,SHS Error,
UNITED HEALTHCARE,AEHR,P00,MR-Uploaded to Payer Website,1,1,1,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,SHS Error,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,2,1,0,Correct,Correct,
UNITED HEALTHCARE,AEHR,C00,MR-Uploaded to Payer Website,1,1,0,Error,Missing,Missing ACK
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,3,1,0,Correct,Correct,
HEALTH INSURANCE PLAN,AEHR,E16,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,3,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,4,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,7,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,8,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,3,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,3,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,2,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,P00,,1,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,2,1,0,Correct,Correct,
HEALTH INSURANCE PLAN,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
HEALTHFIRST,AEHR,P01,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
HEALTH INSURANCE PLAN,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
UNITED HEALTHCARE,AEHR,C00,MR-Uploaded to Payer Website,3,1,0,Error,Missing,Missing ACK
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
HEALTH INSURANCE PLAN,AEHR,P01,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
HEALTH INSURANCE PLAN,AEHR,P01,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
HEALTH INSURANCE PLAN,AEHR,P01,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
HEALTH INSURANCE PLAN,AEHR,P01,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
AETNA,AEHR,P00,AEHR-MR Saved to MDrive,4,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
AETNA,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
AFFINITY,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E05,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,0,0,0,SHS Error,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Correct,
WELLCARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
WELLCARE,AEHR,P00,AEHR-MR Saved to MDrive,2,1,0,Correct,Correct,
HEALTHFIRST,Powersign,E16,PSI-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
OXFORD,Powersign,C00,PSI-MR Saved to MDrive,1,1,0,Correct,Correct,
HEALTHFIRST,Powersign,C00,PSI-MR Saved to MDrive,1,1,0,Correct,Correct,
BLUE CROSS BLUE SHIELD,Powersign,C00,PSI-MR Saved but not Uploaded,1,1,0,Correct,Correct,
HEALTHFIRST,Powersign,E16,PSI-MR Not Saved to MDrive,0,0,0,SHS Error,Correct,
HEALTHFIRST,Powersign,C00,PSI-MR Saved to MDrive,1,1,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,#N/A,#N/A,#N/A,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,4,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,3,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
NO FAULT,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,4,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,3,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,4,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,2,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,4,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,3,0,0,Correct,Correct,
NO FAULT,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
NO FAULT,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
WORKERS COMP,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
WORKERS COMP,AEHR,C00,AEHR-MR Saved to MDrive,1,0,0,Correct,Correct,
NO FAULT,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
NO FAULT,AEHR,C00,Medical Records-Records found but not signed,0,0,0,Error,Missing,Missing Folder
